        0.01         0.55 0.000000 0.000000
        0.01         0.56 -6.730849 0.011523
        0.01         0.57 -13.095339 -0.011660
        0.01         0.58 -19.067747 -0.064145
        0.01         0.59 -24.643215 -0.142759
        0.01          0.6 -29.821354 -0.244751
        0.01         0.61 -34.602772 -0.366960
        0.01         0.62 -38.988253 -0.505547
        0.01         0.63 -42.978523 -0.655975
        0.01         0.64 -46.574153 -0.813114
        0.01         0.65 -49.775494 -0.971427
        0.01         0.66 -52.582646 -1.125194
        0.01         0.67 -54.995442 -1.268766
        0.01         0.68 -57.013451 -1.396816
        0.01         0.69 -58.635998 -1.504581
        0.01          0.7 -59.862201 -1.588072
        0.01         0.71 -60.691012 -1.644249
        0.01         0.72 -61.121274 -1.671148
        0.01         0.73 -61.151774 -1.667952
        0.01         0.74 -60.781304 -1.635021
        0.01         0.75 -60.008710 -1.573856
        0.01         0.76 -58.832949 -1.487025
        0.01         0.77 -57.253132 -1.378040
        0.01         0.78 -55.268565 -1.251192
        0.01         0.79 -52.878776 -1.111353
        0.01          0.8 -50.083538 -0.963762
        0.01         0.81 -46.882872 -0.813779
        0.01         0.82 -43.277044 -0.666656
        0.01         0.83 -39.266547 -0.527295
        0.01         0.84 -34.852075 -0.400037
        0.01         0.85 -30.034506 -0.288462
        0.01         0.86 -24.814918 -0.195185
        0.01         0.87 -19.194781 -0.121607
        0.01         0.88 -13.176797 -0.067435
        0.01         0.89 -6.768616 -0.029613

        0.02         0.01 0.000000 0.000000
        0.02         0.02 0.000000 0.000000
        0.02         0.03 0.000000 0.000000
        0.02         0.04 0.000000 0.000000
        0.02         0.05 0.000000 0.000000
        0.02         0.06 0.000000 0.000000
        0.02         0.07 0.000000 0.000000
        0.02         0.08 0.000000 0.000000
        0.02         0.09 0.000000 0.000000
        0.02          0.1 0.000000 0.000000
        0.02         0.11 0.000000 0.000000
        0.02         0.12 0.000000 0.000000
        0.02         0.13 0.000000 0.000000
        0.02         0.14 0.000000 0.000000
        0.02         0.15 0.000000 0.000000
        0.02         0.16 0.000000 0.000000
        0.02         0.17 0.000000 0.000000
        0.02         0.18 0.000000 0.000000
        0.02         0.19 0.000000 0.000000
        0.02          0.2 0.000000 0.000000
        0.02         0.21 0.000000 0.000000
        0.02         0.22 0.000000 0.000000
        0.02         0.23 0.000000 0.000000
        0.02         0.24 0.000000 0.000000
        0.02         0.25 0.000000 0.000000
        0.02         0.26 0.000000 0.000000
        0.02         0.27 0.000000 0.000000
        0.02         0.28 0.000000 0.000000
        0.02         0.29 0.000000 0.000000
        0.02          0.3 0.000000 0.000000
        0.02         0.31 0.000000 0.000000
        0.02         0.32 0.000000 0.000000
        0.02         0.33 0.000000 0.000000
        0.02         0.34 0.000000 0.000000
        0.02         0.35 0.000000 0.000000
        0.02         0.36 0.000000 0.000000
        0.02         0.37 0.000000 0.000000
        0.02         0.38 0.000000 0.000000
        0.02         0.39 0.000000 0.000000
        0.02          0.4 0.000000 0.000000
        0.02         0.41 0.000000 0.000000
        0.02         0.42 0.000000 0.000000
        0.02         0.43 0.000000 0.000000
        0.02         0.44 0.000000 0.000000
        0.02         0.45 0.000000 0.000000
        0.02         0.46 0.000000 0.000000
        0.02         0.47 0.000000 0.000000
        0.02         0.48 0.000000 0.000000
        0.02         0.49 0.000000 0.000000
        0.02          0.5 0.000000 0.000000
        0.02         0.51 0.000000 0.000000
        0.02         0.52 0.000000 0.000000
        0.02         0.53 0.000000 0.000000
        0.02         0.54 0.000000 0.000000
        0.02         0.55 0.000000 0.000000
        0.02         0.56 -6.721673 0.000127
        0.02         0.57 -13.057666 -0.025323
        0.02         0.58 -19.002234 -0.078818
        0.02         0.59 -24.552727 -0.158409
        0.02          0.6 -29.709133 -0.261135
        0.02         0.61 -34.472537 -0.383449
        0.02         0.62 -38.844318 -0.521227
        0.02         0.63 -42.825766 -0.669796
        0.02         0.64 -46.417881 -0.824040
        0.02         0.65 -49.621254 -0.978567
        0.02         0.66 -52.435994 -1.127914
        0.02         0.67 -54.861711 -1.266760
        0.02         0.68 -56.897518 -1.390150
        0.02         0.69 -58.542078 -1.493694
        0.02          0.7 -59.793665 -1.573745
        0.02         0.71 -60.650257 -1.627538
        0.02         0.72 -61.109630 -1.653291
        0.02         0.73 -61.169460 -1.650267
        0.02         0.74 -60.827430 -1.618789
        0.02         0.75 -60.081329 -1.560216
        0.02         0.76 -58.929149 -1.476875
        0.02         0.77 -57.369167 -1.371962
        0.02         0.78 -55.400020 -1.249404
        0.02         0.79 -53.020763 -1.113693
        0.02          0.8 -50.230907 -0.969702
        0.02         0.81 -47.030439 -0.822473
        0.02         0.82 -43.419818 -0.677008
        0.02         0.83 -39.399952 -0.538049
        0.02         0.84 -34.972166 -0.409865
        0.02         0.85 -30.138186 -0.296047
        0.02         0.86 -24.900189 -0.199299
        0.02         0.87 -19.261083 -0.121215
        0.02         0.88 -13.225327 -0.062091
        0.02         0.89 -6.800769 -0.021189

        0.03         0.01 0.000000 0.000000
        0.03         0.02 0.000000 0.000000
        0.03         0.03 0.000000 0.000000
        0.03         0.04 0.000000 0.000000
        0.03         0.05 0.000000 0.000000
        0.03         0.06 0.000000 0.000000
        0.03         0.07 0.000000 0.000000
        0.03         0.08 0.000000 0.000000
        0.03         0.09 0.000000 0.000000
        0.03          0.1 0.000000 0.000000
        0.03         0.11 0.000000 0.000000
        0.03         0.12 0.000000 0.000000
        0.03         0.13 0.000000 0.000000
        0.03         0.14 0.000000 0.000000
        0.03         0.15 0.000000 0.000000
        0.03         0.16 0.000000 0.000000
        0.03         0.17 0.000000 0.000000
        0.03         0.18 0.000000 0.000000
        0.03         0.19 0.000000 0.000000
        0.03          0.2 0.000000 0.000000
        0.03         0.21 0.000000 0.000000
        0.03         0.22 0.000000 0.000000
        0.03         0.23 0.000000 0.000000
        0.03         0.24 0.000000 0.000000
        0.03         0.25 0.000000 0.000000
        0.03         0.26 0.000000 0.000000
        0.03         0.27 0.000000 0.000000
        0.03         0.28 0.000000 0.000000
        0.03         0.29 0.000000 0.000000
        0.03          0.3 0.000000 0.000000
        0.03         0.31 0.000000 0.000000
        0.03         0.32 0.000000 0.000000
        0.03         0.33 0.000000 0.000000
        0.03         0.34 0.000000 0.000000
        0.03         0.35 0.000000 0.000000
        0.03         0.36 0.000000 0.000000
        0.03         0.37 0.000000 0.000000
        0.03         0.38 0.000000 0.000000
        0.03         0.39 0.000000 0.000000
        0.03          0.4 0.000000 0.000000
        0.03         0.41 0.000000 0.000000
        0.03         0.42 0.000000 0.000000
        0.03         0.43 0.000000 0.000000
        0.03         0.44 0.000000 0.000000
        0.03         0.45 0.000000 0.000000
        0.03         0.46 0.000000 0.000000
        0.03         0.47 0.000000 0.000000
        0.03         0.48 0.000000 0.000000
        0.03         0.49 0.000000 0.000000
        0.03          0.5 0.000000 0.000000
        0.03         0.51 0.000000 0.000000
        0.03         0.52 0.000000 0.000000
        0.03         0.53 0.000000 0.000000
        0.03         0.54 0.000000 0.000000
        0.03         0.55 0.000000 0.000000
        0.03         0.56 -6.705527 -0.007133
        0.03         0.57 -13.016394 -0.037776
        0.03         0.58 -18.934661 -0.094599
        0.03         0.59 -24.460898 -0.176471
        0.03          0.6 -29.596315 -0.280588
        0.03         0.61 -34.342680 -0.403273
        0.03         0.62 -38.701905 -0.540247
        0.03         0.63 -42.675710 -0.686780
        0.03         0.64 -46.265382 -0.837823
        0.03         0.65 -49.471620 -0.988178
        0.03         0.66 -52.294454 -1.132676
        0.03         0.67 -54.733206 -1.266365
        0.03         0.68 -56.786516 -1.384691
        0.03         0.69 -58.452402 -1.483661
        0.03          0.7 -59.728357 -1.559982
        0.03         0.71 -60.611467 -1.611176
        0.03         0.72 -61.098545 -1.635652
        0.03         0.73 -61.186276 -1.632753
        0.03         0.74 -60.871355 -1.602766
        0.03         0.75 -60.150624 -1.546901
        0.03         0.76 -59.021203 -1.467234
        0.03         0.77 -57.480603 -1.366632
        0.03         0.78 -55.526834 -1.248636
        0.03         0.79 -53.158478 -1.117330
        0.03          0.8 -50.374758 -0.977187
        0.03         0.81 -47.175566 -0.832892
        0.03         0.82 -43.561469 -0.689162
        0.03         0.83 -39.533691 -0.550545
        0.03         0.84 -35.094077 -0.421239
        0.03         0.85 -30.245072 -0.304894
        0.03         0.86 -24.989750 -0.204455
        0.03         0.87 -19.331989 -0.122058
        0.03         0.88 -13.276823 -0.059140
        0.03         0.89 -6.830707 -0.017181

        0.04         0.01 0.000000 0.000000
        0.04         0.02 0.000000 0.000000
        0.04         0.03 0.000000 0.000000
        0.04         0.04 0.000000 0.000000
        0.04         0.05 0.000000 0.000000
        0.04         0.06 0.000000 0.000000
        0.04         0.07 0.000000 0.000000
        0.04         0.08 0.000000 0.000000
        0.04         0.09 0.000000 0.000000
        0.04          0.1 0.000000 0.000000
        0.04         0.11 0.000000 0.000000
        0.04         0.12 0.000000 0.000000
        0.04         0.13 0.000000 0.000000
        0.04         0.14 0.000000 0.000000
        0.04         0.15 0.000000 0.000000
        0.04         0.16 0.000000 0.000000
        0.04         0.17 0.000000 0.000000
        0.04         0.18 0.000000 0.000000
        0.04         0.19 0.000000 0.000000
        0.04          0.2 0.000000 0.000000
        0.04         0.21 0.000000 0.000000
        0.04         0.22 0.000000 0.000000
        0.04         0.23 0.000000 0.000000
        0.04         0.24 0.000000 0.000000
        0.04         0.25 0.000000 0.000000
        0.04         0.26 0.000000 0.000000
        0.04         0.27 0.000000 0.000000
        0.04         0.28 0.000000 0.000000
        0.04         0.29 0.000000 0.000000
        0.04          0.3 0.000000 0.000000
        0.04         0.31 0.000000 0.000000
        0.04         0.32 0.000000 0.000000
        0.04         0.33 0.000000 0.000000
        0.04         0.34 0.000000 0.000000
        0.04         0.35 0.000000 0.000000
        0.04         0.36 0.000000 0.000000
        0.04         0.37 0.000000 0.000000
        0.04         0.38 0.000000 0.000000
        0.04         0.39 0.000000 0.000000
        0.04          0.4 0.000000 0.000000
        0.04         0.41 0.000000 0.000000
        0.04         0.42 0.000000 0.000000
        0.04         0.43 0.000000 0.000000
        0.04         0.44 0.000000 0.000000
        0.04         0.45 0.000000 0.000000
        0.04         0.46 0.000000 0.000000
        0.04         0.47 0.000000 0.000000
        0.04         0.48 0.000000 0.000000
        0.04         0.49 0.000000 0.000000
        0.04          0.5 0.000000 0.000000
        0.04         0.51 0.000000 0.000000
        0.04         0.52 0.000000 0.000000
        0.04         0.53 0.000000 0.000000
        0.04         0.54 0.000000 0.000000
        0.04         0.55 0.000000 0.000000
        0.04         0.56 -6.683897 -0.011363
        0.04         0.57 -12.970200 -0.047283
        0.04         0.58 -18.863539 -0.108461
        0.04         0.59 -24.366738 -0.193532
        0.04          0.6 -29.482332 -0.299682
        0.04         0.61 -34.212878 -0.423183
        0.04         0.62 -38.560811 -0.559711
        0.04         0.63 -42.528191 -0.704549
        0.04         0.64 -46.116483 -0.852762
        0.04         0.65 -49.326400 -0.999360
        0.04         0.66 -52.157807 -1.139463
        0.04         0.67 -54.609696 -1.268464
        0.04         0.68 -56.680223 -1.382178
        0.04         0.69 -58.366786 -1.476972
        0.04          0.7 -59.666149 -1.549875
        0.04         0.71 -60.574587 -1.598664
        0.04         0.72 -61.088053 -1.621919
        0.04         0.73 -61.202346 -1.619057
        0.04         0.74 -60.913283 -1.590333
        0.04         0.75 -60.216861 -1.536826
        0.04         0.76 -59.109418 -1.460391
        0.04         0.77 -57.587766 -1.363599
        0.04         0.78 -55.649322 -1.249643
        0.04         0.79 -53.292212 -1.122236
        0.04          0.8 -50.515345 -0.985486
        0.04         0.81 -47.318464 -0.843745
        0.04         0.82 -43.702165 -0.701463
        0.04         0.83 -39.667874 -0.563021
        0.04         0.84 -35.217818 -0.432565
        0.04         0.85 -30.354969 -0.313861
        0.04         0.86 -25.083024 -0.210180
        0.04         0.87 -19.406399 -0.124287
        0.04         0.88 -13.330204 -0.058629
        0.04         0.89 -6.859908 -0.015906

        0.05         0.01 0.000000 0.000000
        0.05         0.02 0.000000 0.000000
        0.05         0.03 0.000000 0.000000
        0.05         0.04 0.000000 0.000000
        0.05         0.05 0.000000 0.000000
        0.05         0.06 0.000000 0.000000
        0.05         0.07 0.000000 0.000000
        0.05         0.08 0.000000 0.000000
        0.05         0.09 0.000000 0.000000
        0.05          0.1 0.000000 0.000000
        0.05         0.11 0.000000 0.000000
        0.05         0.12 0.000000 0.000000
        0.05         0.13 0.000000 0.000000
        0.05         0.14 0.000000 0.000000
        0.05         0.15 0.000000 0.000000
        0.05         0.16 0.000000 0.000000
        0.05         0.17 0.000000 0.000000
        0.05         0.18 0.000000 0.000000
        0.05         0.19 0.000000 0.000000
        0.05          0.2 0.000000 0.000000
        0.05         0.21 0.000000 0.000000
        0.05         0.22 0.000000 0.000000
        0.05         0.23 0.000000 0.000000
        0.05         0.24 0.000000 0.000000
        0.05         0.25 0.000000 0.000000
        0.05         0.26 0.000000 0.000000
        0.05         0.27 0.000000 0.000000
        0.05         0.28 0.000000 0.000000
        0.05         0.29 0.000000 0.000000
        0.05          0.3 0.000000 0.000000
        0.05         0.31 0.000000 0.000000
        0.05         0.32 0.000000 0.000000
        0.05         0.33 0.000000 0.000000
        0.05         0.34 0.000000 0.000000
        0.05         0.35 0.000000 0.000000
        0.05         0.36 0.000000 0.000000
        0.05         0.37 0.000000 0.000000
        0.05         0.38 0.000000 0.000000
        0.05         0.39 0.000000 0.000000
        0.05          0.4 0.000000 0.000000
        0.05         0.41 0.000000 0.000000
        0.05         0.42 0.000000 0.000000
        0.05         0.43 0.000000 0.000000
        0.05         0.44 0.000000 0.000000
        0.05         0.45 0.000000 0.000000
        0.05         0.46 0.000000 0.000000
        0.05         0.47 0.000000 0.000000
        0.05         0.48 0.000000 0.000000
        0.05         0.49 0.000000 0.000000
        0.05          0.5 0.000000 0.000000
        0.05         0.51 0.000000 0.000000
        0.05         0.52 0.000000 0.000000
        0.05         0.53 0.000000 0.000000
        0.05         0.54 0.000000 0.000000
        0.05         0.55 0.000000 0.000000
        0.05         0.56 -6.658243 -0.013940
        0.05         0.57 -12.919295 -0.054264
        0.05         0.58 -18.788412 -0.119778
        0.05         0.59 -24.269677 -0.208378
        0.05          0.6 -29.366664 -0.316981
        0.05         0.61 -34.082651 -0.441747
        0.05         0.62 -38.420540 -0.578319
        0.05         0.63 -42.382659 -0.722023
        0.05         0.64 -45.970571 -0.868046
        0.05         0.65 -49.184919 -1.011597
        0.05         0.66 -52.025349 -1.148059
        0.05         0.67 -54.490490 -1.273129
        0.05         0.68 -56.578009 -1.382943
        0.05         0.69 -58.284706 -1.474179
        0.05          0.7 -59.606665 -1.544143
        0.05         0.71 -60.539422 -1.590833
        0.05         0.72 -61.078152 -1.612977
        0.05         0.73 -61.217862 -1.610058
        0.05         0.74 -60.953586 -1.582307
        0.05         0.75 -60.280566 -1.530695
        0.05         0.76 -59.194430 -1.456891
        0.05         0.77 -57.691352 -1.363213
        0.05         0.78 -55.768196 -1.252561
        0.05         0.79 -53.422635 -1.128331
        0.05          0.8 -50.653250 -0.994314
        0.05         0.81 -47.459588 -0.854582
        0.05         0.82 -43.842193 -0.713362
        0.05         0.83 -39.802589 -0.574898
        0.05         0.84 -35.343237 -0.443320
        0.05         0.85 -30.467456 -0.322532
        0.05         0.86 -25.179323 -0.216130
        0.05         0.87 -19.483540 -0.127416
        0.05         0.88 -13.385204 -0.059545
        0.05         0.89 -6.889336 -0.015826

        0.06         0.01 0.000000 0.000000
        0.06         0.02 0.000000 0.000000
        0.06         0.03 0.000000 0.000000
        0.06         0.04 0.000000 0.000000
        0.06         0.05 0.000000 0.000000
        0.06         0.06 0.000000 0.000000
        0.06         0.07 0.000000 0.000000
        0.06         0.08 0.000000 0.000000
        0.06         0.09 0.000000 0.000000
        0.06          0.1 0.000000 0.000000
        0.06         0.11 0.000000 0.000000
        0.06         0.12 0.000000 0.000000
        0.06         0.13 0.000000 0.000000
        0.06         0.14 0.000000 0.000000
        0.06         0.15 0.000000 0.000000
        0.06         0.16 0.000000 0.000000
        0.06         0.17 0.000000 0.000000
        0.06         0.18 0.000000 0.000000
        0.06         0.19 0.000000 0.000000
        0.06          0.2 0.000000 0.000000
        0.06         0.21 0.000000 0.000000
        0.06         0.22 0.000000 0.000000
        0.06         0.23 0.000000 0.000000
        0.06         0.24 0.000000 0.000000
        0.06         0.25 0.000000 0.000000
        0.06         0.26 0.000000 0.000000
        0.06         0.27 0.000000 0.000000
        0.06         0.28 0.000000 0.000000
        0.06         0.29 0.000000 0.000000
        0.06          0.3 0.000000 0.000000
        0.06         0.31 0.000000 0.000000
        0.06         0.32 0.000000 0.000000
        0.06         0.33 0.000000 0.000000
        0.06         0.34 0.000000 0.000000
        0.06         0.35 0.000000 0.000000
        0.06         0.36 0.000000 0.000000
        0.06         0.37 0.000000 0.000000
        0.06         0.38 0.000000 0.000000
        0.06         0.39 0.000000 0.000000
        0.06          0.4 0.000000 0.000000
        0.06         0.41 0.000000 0.000000
        0.06         0.42 0.000000 0.000000
        0.06         0.43 0.000000 0.000000
        0.06         0.44 0.000000 0.000000
        0.06         0.45 0.000000 0.000000
        0.06         0.46 0.000000 0.000000
        0.06         0.47 0.000000 0.000000
        0.06         0.48 0.000000 0.000000
        0.06         0.49 0.000000 0.000000
        0.06          0.5 0.000000 0.000000
        0.06         0.51 0.000000 0.000000
        0.06         0.52 0.000000 0.000000
        0.06         0.53 0.000000 0.000000
        0.06         0.54 0.000000 0.000000
        0.06         0.55 0.000000 0.000000
        0.06         0.56 -6.629633 -0.015642
        0.06         0.57 -12.864361 -0.059458
        0.06         0.58 -18.709425 -0.128858
        0.06         0.59 -24.169535 -0.220928
        0.06          0.6 -29.248963 -0.332167
        0.06         0.61 -33.951540 -0.458540
        0.06         0.62 -38.280535 -0.595624
        0.06         0.63 -42.238464 -0.738772
        0.06         0.64 -45.826910 -0.883278
        0.06         0.65 -49.046387 -1.024524
        0.06         0.66 -51.896274 -1.158120
        0.06         0.67 -54.374812 -1.280025
        0.06         0.68 -56.479174 -1.386648
        0.06         0.69 -58.205587 -1.474934
        0.06          0.7 -59.549495 -1.542428
        0.06         0.71 -60.505753 -1.587317
        0.06         0.72 -61.068828 -1.608460
        0.06         0.73 -61.233016 -1.605399
        0.06         0.74 -60.992645 -1.578350
        0.06         0.75 -60.342278 -1.528196
        0.06         0.76 -59.276900 -1.456452
        0.06         0.77 -57.792096 -1.365227
        0.06         0.78 -55.884205 -1.257174
        0.06         0.79 -53.550459 -1.135424
        0.06          0.8 -50.789093 -1.003507
        0.06         0.81 -47.599416 -0.865261
        0.06         0.82 -43.981849 -0.724733
        0.06         0.83 -39.937916 -0.586067
        0.06         0.84 -35.470183 -0.453398
        0.06         0.85 -30.582160 -0.330764
        0.06         0.86 -25.278140 -0.222038
        0.06         0.87 -19.562983 -0.130938
        0.06         0.88 -13.441794 -0.061096
        0.06         0.89 -6.919454 -0.016189

        0.07         0.01 0.000000 0.000000
        0.07         0.02 0.000000 0.000000
        0.07         0.03 0.000000 0.000000
        0.07         0.04 0.000000 0.000000
        0.07         0.05 0.000000 0.000000
        0.07         0.06 0.000000 0.000000
        0.07         0.07 0.000000 0.000000
        0.07         0.08 0.000000 0.000000
        0.07         0.09 0.000000 0.000000
        0.07          0.1 0.000000 0.000000
        0.07         0.11 0.000000 0.000000
        0.07         0.12 0.000000 0.000000
        0.07         0.13 0.000000 0.000000
        0.07         0.14 0.000000 0.000000
        0.07         0.15 0.000000 0.000000
        0.07         0.16 0.000000 0.000000
        0.07         0.17 0.000000 0.000000
        0.07         0.18 0.000000 0.000000
        0.07         0.19 0.000000 0.000000
        0.07          0.2 0.000000 0.000000
        0.07         0.21 0.000000 0.000000
        0.07         0.22 0.000000 0.000000
        0.07         0.23 0.000000 0.000000
        0.07         0.24 0.000000 0.000000
        0.07         0.25 0.000000 0.000000
        0.07         0.26 0.000000 0.000000
        0.07         0.27 0.000000 0.000000
        0.07         0.28 0.000000 0.000000
        0.07         0.29 0.000000 0.000000
        0.07          0.3 0.000000 0.000000
        0.07         0.31 0.000000 0.000000
        0.07         0.32 0.000000 0.000000
        0.07         0.33 0.000000 0.000000
        0.07         0.34 0.000000 0.000000
        0.07         0.35 0.000000 0.000000
        0.07         0.36 0.000000 0.000000
        0.07         0.37 0.000000 0.000000
        0.07         0.38 0.000000 0.000000
        0.07         0.39 0.000000 0.000000
        0.07          0.4 0.000000 0.000000
        0.07         0.41 0.000000 0.000000
        0.07         0.42 0.000000 0.000000
        0.07         0.43 0.000000 0.000000
        0.07         0.44 0.000000 0.000000
        0.07         0.45 0.000000 0.000000
        0.07         0.46 0.000000 0.000000
        0.07         0.47 0.000000 0.000000
        0.07         0.48 0.000000 0.000000
        0.07         0.49 0.000000 0.000000
        0.07          0.5 0.000000 0.000000
        0.07         0.51 0.000000 0.000000
        0.07         0.52 0.000000 0.000000
        0.07         0.53 0.000000 0.000000
        0.07         0.54 0.000000 0.000000
        0.07         0.55 0.000000 0.000000
        0.07         0.56 -6.598786 -0.016866
        0.07         0.57 -12.806079 -0.063462
        0.07         0.58 -18.626942 -0.136231
        0.07         0.59 -24.066368 -0.231536
        0.07          0.6 -29.129051 -0.345428
        0.07         0.61 -33.819194 -0.473623
        0.07         0.62 -38.140308 -0.611588
        0.07         0.63 -42.095006 -0.754671
        0.07         0.64 -45.684819 -0.898243
        0.07         0.65 -48.910077 -1.037827
        0.07         0.66 -51.769848 -1.169226
        0.07         0.67 -54.261962 -1.288618
        0.07         0.68 -56.383099 -1.392649
        0.07         0.69 -58.128926 -1.478495
        0.07          0.7 -59.494282 -1.543906
        0.07         0.71 -60.473390 -1.587239
        0.07         0.72 -61.060070 -1.607468
        0.07         0.73 -61.247973 -1.604191
        0.07         0.74 -61.030788 -1.577619
        0.07         0.75 -60.402464 -1.528562
        0.07         0.76 -59.357399 -1.458407
        0.07         0.77 -57.890630 -1.369092
        0.07         0.78 -55.997999 -1.263060
        0.07         0.79 -53.676303 -1.143219
        0.07          0.8 -50.923413 -1.012883
        0.07         0.81 -47.738362 -0.875699
        0.07         0.82 -44.121387 -0.735568
        0.07         0.83 -40.073923 -0.596560
        0.07         0.84 -35.598540 -0.462826
        0.07         0.85 -30.698817 -0.338520
        0.07         0.86 -25.379149 -0.227743
        0.07         0.87 -19.644482 -0.134527
        0.07         0.88 -13.499953 -0.062851
        0.07         0.89 -6.950432 -0.016686

        0.08         0.01 0.000000 0.000000
        0.08         0.02 0.000000 0.000000
        0.08         0.03 0.000000 0.000000
        0.08         0.04 0.000000 0.000000
        0.08         0.05 0.000000 0.000000
        0.08         0.06 0.000000 0.000000
        0.08         0.07 0.000000 0.000000
        0.08         0.08 0.000000 0.000000
        0.08         0.09 0.000000 0.000000
        0.08          0.1 0.000000 0.000000
        0.08         0.11 0.000000 0.000000
        0.08         0.12 0.000000 0.000000
        0.08         0.13 0.000000 0.000000
        0.08         0.14 0.000000 0.000000
        0.08         0.15 0.000000 0.000000
        0.08         0.16 0.000000 0.000000
        0.08         0.17 0.000000 0.000000
        0.08         0.18 0.000000 0.000000
        0.08         0.19 0.000000 0.000000
        0.08          0.2 0.000000 0.000000
        0.08         0.21 0.000000 0.000000
        0.08         0.22 0.000000 0.000000
        0.08         0.23 0.000000 0.000000
        0.08         0.24 0.000000 0.000000
        0.08         0.25 0.000000 0.000000
        0.08         0.26 0.000000 0.000000
        0.08         0.27 0.000000 0.000000
        0.08         0.28 0.000000 0.000000
        0.08         0.29 0.000000 0.000000
        0.08          0.3 0.000000 0.000000
        0.08         0.31 0.000000 0.000000
        0.08         0.32 0.000000 0.000000
        0.08         0.33 0.000000 0.000000
        0.08         0.34 0.000000 0.000000
        0.08         0.35 0.000000 0.000000
        0.08         0.36 0.000000 0.000000
        0.08         0.37 0.000000 0.000000
        0.08         0.38 0.000000 0.000000
        0.08         0.39 0.000000 0.000000
        0.08          0.4 0.000000 0.000000
        0.08         0.41 0.000000 0.000000
        0.08         0.42 0.000000 0.000000
        0.08         0.43 0.000000 0.000000
        0.08         0.44 0.000000 0.000000
        0.08         0.45 0.000000 0.000000
        0.08         0.46 0.000000 0.000000
        0.08         0.47 0.000000 0.000000
        0.08         0.48 0.000000 0.000000
        0.08         0.49 0.000000 0.000000
        0.08          0.5 0.000000 0.000000
        0.08         0.51 0.000000 0.000000
        0.08         0.52 0.000000 0.000000
        0.08         0.53 0.000000 0.000000
        0.08         0.54 0.000000 0.000000
        0.08         0.55 0.000000 0.000000
        0.08         0.56 -6.566171 -0.017817
        0.08         0.57 -12.744996 -0.066694
        0.08         0.58 -18.541351 -0.142382
        0.08         0.59 -23.960337 -0.240649
        0.08          0.6 -29.006876 -0.357119
        0.08         0.61 -33.685381 -0.487235
        0.08         0.62 -37.999487 -0.626327
        0.08         0.63 -41.951809 -0.769705
        0.08         0.64 -45.543753 -0.912785
        0.08         0.65 -48.775404 -1.051199
        0.08         0.66 -51.645483 -1.180908
        0.08         0.67 -54.151388 -1.298282
        0.08         0.68 -56.289297 -1.400171
        0.08         0.69 -58.054330 -1.483954
        0.08          0.7 -59.440752 -1.547567
        0.08         0.71 -60.442191 -1.589519
        0.08         0.72 -61.051876 -1.608891
        0.08         0.73 -61.262865 -1.605337
        0.08         0.74 -61.068274 -1.579066
        0.08         0.75 -60.461489 -1.530833
        0.08         0.76 -59.436370 -1.461918
        0.08         0.77 -57.987443 -1.374107
        0.08         0.78 -56.110077 -1.269671
        0.08         0.79 -53.800636 -1.151325
        0.08          0.8 -51.056614 -1.022199
        0.08         0.81 -47.876732 -0.885778
        0.08         0.82 -44.260989 -0.745845
        0.08         0.83 -40.210657 -0.606412
        0.08         0.84 -35.728223 -0.471647
        0.08         0.85 -30.817243 -0.345803
